UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success,ALL_AgeOfOldestAccount,ALL_AgeOfYoungestAccount,ALL_Count,ALL_CountActive,ALL_CountClosedLast12Months,ALL_CountDefaultAccounts,ALL_CountOpenedLast12Months,ALL_CountSettled,ALL_MeanAccountAge,ALL_SumCurrentOutstandingBal,ALL_SumCurrentOutstandingBalExcMtg,ALL_TimeSinceMostRecentDefault,ALL_WorstPaymentStatusActiveAccounts
4365261,12/06/2020,15000,60,Employed - part time,Home improvements,0,170,13,12,11,0,1,0,1,63.25,158747,15103,-1,7
4365445,12/06/2020,1000,30,Employed - full time,Other,0,79,4,23,9,8,3,8,14,28.96,5865,5865,-1,7
4368635,12/06/2020,5000,48,Employed - full time,Consolidation,0,148,3,12,7,0,0,2,5,74.25,4036,4036,-1,4
4370094,12/06/2020,8000,18,Employed - full time,Conslodation,0,63,3,12,6,3,0,2,6,31.67,7318,7318,-1,0
4370637,12/06/2020,3000,12,Employed - part time,Saving,0,71,3,10,9,0,0,4,1,29.0,5336,5336,-1,0
4370830,12/06/2020,8000,48,Employed - full time,Car,1,103,4,7,7,0,0,3,0,36.71,721,721,-1,0
4372997,12/06/2020,6500,48,Employed - full time,Car,0,341,13,15,11,0,0,0,4,77.27,110505,15836,-1,0
4373047,12/06/2020,7000,30,Employed - full time,Car,1,233,5,14,10,1,0,1,4,66.21,307633,13854,-1,0
4373261,12/06/2020,1000,12,Employed - full time,Home Improvement,0,114,16,27,11,1,10,0,16,36.89,6037,6037,-1,7
4373298,12/06/2020,15100,60,Employed - full time,Debt consolidation,0,56,2,9,7,1,0,3,2,29.78,3577,3577,-1,0
4374223,12/06/2020,5000,60,Employed - full time,Debt consolidation,0,91,4,4,4,0,0,2,0,29.0,2397,2397,-1,0
4374684,12/06/2020,4000,12,Employed - full time,Pay credit card off,0,81,43,5,2,0,1,0,3,58.6,875,875,-1,3
4375716,13/06/2020,15000,60,Employed - full time,motocylce,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4375792,13/06/2020,3000,12,Employed - full time,Home Improvement,0,15,4,3,3,0,0,2,0,9.33,0,0,-1,0
4376116,13/06/2020,7000,60,Retired,Debt consolidation,0,217,6,22,18,0,5,3,4,55.64,16829,16829,-1,7
4377015,13/06/2020,17000,48,Employed - full time,Car,0,267,9,11,8,2,0,5,3,62.18,220932,266,-1,0
4377450,13/06/2020,8000,54,Retired,Debt Consolidation,0,136,5,16,7,4,0,2,9,32.12,21782,21782,-1,0
4377658,13/06/2020,6500,48,Employed - full time,new car,1,186,4,13,11,1,1,3,2,87.92,164220,12501,-1,0
4379933,13/06/2020,3500,42,Employed - full time,Motorcycle Repairs,1,152,15,14,7,3,0,0,7,61.29,5989,5989,-1,0
4380134,13/06/2020,20000,60,Employed - full time,Car purchase,0,149,9,12,5,1,0,1,7,55.67,93832,11685,-1,0
4380845,13/06/2020,10000,36,Employed - full time,Financial consolodation,0,182,2,23,12,1,4,3,11,68.0,4600,4600,-1,7
4382020,13/06/2020,2000,36,Employed - full time,Household items,0,121,6,26,12,3,0,2,14,39.88,10555,10555,-1,0
4383104,13/06/2020,10000,60,Employed - full time,Çar tax and insurance,0,181,12,19,10,0,0,0,9,57.37,7899,7899,-1,0
4384673,13/06/2020,3300,30,Employed - full time,Home Improvments,1,213,3,23,14,0,2,2,9,71.3,14662,14662,-1,0
4385548,13/06/2020,7000,60,Employed - full time,Vet bills,0,243,3,17,6,2,9,4,11,59.88,19470,19470,-1,7
4385633,13/06/2020,10000,60,Employed - full time,home improvments,0,284,12,21,12,1,0,0,9,95.38,57069,10245,-1,0
4386225,13/06/2020,10000,60,Employed - full time,car,0,129,7,5,5,0,0,1,0,65.6,0,0,-1,0
4387074,13/06/2020,6500,48,Employed - full time,Car,0,346,2,27,22,0,0,2,5,145.67,17078,17078,-1,0
4387087,13/06/2020,5000,24,Employed - full time,settle accounts,0,180,17,3,-1,2,1,0,3,81.67,0,-1,-1,-1
4389099,13/06/2020,6500,48,Employed - full time,Car purchase,1,50,3,6,5,0,0,2,1,25.0,2595,2595,-1,0
4389968,13/06/2020,20000,60,Employed - part time,Car repair,0,165,9,17,11,0,0,5,6,55.18,233386,24003,-1,0
4390661,13/06/2020,2500,36,Employed - full time,Debt consolidation,0,41,16,5,5,0,2,0,0,26.4,4704,4704,-1,7
4391280,13/06/2020,10000,48,Employed - full time,Home improvement,0,243,8,13,8,0,0,2,5,57.08,103117,4101,-1,1
4393711,13/06/2020,5000,24,Employed - full time,Other,0,132,4,14,7,2,1,4,7,28.21,12519,12519,-1,1
4394166,13/06/2020,11000,60,Employed - full time,car,0,196,5,20,10,3,0,3,10,60.15,52011,15710,-1,0
4394438,13/06/2020,10000,24,Employed - full time,Debt consolidation and living costs,0,122,6,29,16,4,8,2,13,59.72,15224,15224,-1,7
4395961,13/06/2020,6500,48,Employed - full time,Car,0,42,4,3,3,0,1,2,0,17.33,289,289,-1,7
4396309,13/06/2020,6000,24,Employed - part time,debt con,0,132,8,18,13,1,2,1,5,50.0,5914,5914,-1,7
4399975,14/06/2020,15000,60,Employed - full time,Broken cooker,0,282,6,25,16,1,0,5,9,96.68,284223,41614,-1,0
4401689,14/06/2020,10000,18,Employed - full time,Debt consolidation,0,176,7,21,9,3,0,2,12,57.19,17650,17650,-1,0
4403879,14/06/2020,6500,48,Employed - full time,Car,0,11,3,4,3,1,0,4,1,6.25,164,164,-1,0
4405284,14/06/2020,14500,60,Employed - full time,Car,0,37,2,11,9,2,0,5,2,17.27,6465,6465,-1,0
4406402,14/06/2020,1000,24,Employed - full time,Other,0,88,7,28,12,2,10,5,16,44.82,3952,3952,-1,7
4406525,14/06/2020,7500,48,Employed - full time,"Various home repairs/improvements, small amounts of debt consolidation and funds to be able to purchase furniture and clothes",0,202,7,25,14,3,0,4,11,57.0,58890,22078,-1,0
4407129,14/06/2020,7000,48,Employed - full time,Vet's bills,0,88,4,22,11,1,0,3,11,40.64,20361,20361,-1,0
4407599,14/06/2020,6500,48,Employed - full time,Caravan,0,107,5,14,8,1,0,2,6,48.93,83785,13914,-1,0
4408200,14/06/2020,15000,48,Employed - full time,Car,0,350,4,20,9,1,0,3,11,95.25,440259,39915,-1,0
4410055,14/06/2020,6000,48,Employed - full time,Debt Consolidation,0,98,4,10,9,0,0,3,1,27.3,8246,8246,-1,0
4410896,14/06/2020,14000,60,Employed - full time,Car repairs,0,140,6,23,9,0,0,2,14,63.83,181468,2454,-1,0
4411322,14/06/2020,1500,12,Employed - full time,Consolidation & studies,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4411522,14/06/2020,8000,60,Employed - full time,Car,0,223,5,15,12,1,0,2,3,58.33,18785,18785,-1,6
4411726,14/06/2020,15000,60,Employed - full time,home improvements,0,233,15,5,4,1,0,0,1,156.2,51038,0,-1,0
4412180,14/06/2020,10000,60,Employed - full time,Home refurbishment,0,242,6,14,6,2,4,2,8,101.93,46852,16,-1,0
4413028,14/06/2020,6500,48,Employed - full time,New car and pay off small debt,0,264,0,17,12,0,0,3,5,65.47,311126,30934,-1,0
4413713,14/06/2020,2300,12,Employed - full time,Dental,0,180,10,3,3,0,0,1,0,69.33,482,482,-1,0
4415516,14/06/2020,11000,48,Employed - full time,car,0,102,1,5,5,0,0,2,0,40.6,1927,1927,-1,0
4415813,14/06/2020,8000,60,Employed - full time,Consolidation,0,198,10,12,12,0,0,1,0,81.33,76428,31057,-1,0
4415920,14/06/2020,20000,48,Employed - full time,Consolidate debt,0,108,5,37,13,3,0,3,24,47.78,184302,28968,-1,0
4416392,14/06/2020,6500,48,Employed - part time,Car,0,183,4,19,14,3,0,5,5,47.95,1061,1061,-1,0
4416394,14/06/2020,3000,12,Employed - full time,Debt,0,93,18,5,4,0,0,0,1,38.4,1584,1584,-1,0
4417176,14/06/2020,5000,48,Employed - full time,Car,0,145,6,17,8,2,0,1,9,59.65,9679,9679,-1,0
4417467,14/06/2020,6500,48,Employed - full time,Car,0,70,5,25,12,11,0,13,13,16.56,2412,2412,-1,4
4418333,14/06/2020,11000,48,Employed - full time,Car,0,150,8,19,7,1,0,2,12,61.95,4811,4811,-1,0
4418584,14/06/2020,15000,48,Employed - full time,Life,0,427,27,14,9,1,0,0,5,135.5,46072,7653,-1,0
4420359,15/06/2020,1000,12,Employed - full time,Fees,0,83,1,27,12,1,0,3,15,33.7,4695,4695,-1,0
4423691,15/06/2020,3000,24,Employed - full time,car,0,83,26,5,3,1,0,0,2,51.6,0,0,-1,0
4425715,15/06/2020,1000,24,Employed - full time,Consolidation,0,115,7,12,4,2,4,3,8,53.92,467,467,-1,0
4426300,15/06/2020,10000,48,Employed - full time,car repairs,1,189,6,16,7,2,0,3,9,62.94,329127,0,-1,0
4429620,15/06/2020,3000,48,Employed - full time,car purchase,1,208,2,6,6,0,0,2,0,95.5,119508,4214,-1,0
4433232,15/06/2020,5100,24,Employed - part time,Casa,0,181,6,22,17,1,0,5,5,45.55,7409,7409,-1,0
4434604,15/06/2020,6000,48,Employed - full time,Cash due to Fraud,0,216,7,13,12,0,3,3,1,57.46,8300,8300,-1,7
4435222,15/06/2020,15000,60,Employed - full time,Genrsl,0,177,3,16,10,1,0,2,6,37.88,11811,11811,-1,0
4435959,15/06/2020,10000,36,Employed - full time,home improvements,0,234,6,24,10,3,0,3,14,62.29,100424,9019,-1,0
4437940,15/06/2020,10000,24,Employed - full time,Home Improvments,0,132,2,63,18,3,1,10,45,31.25,10171,10171,-1,2
4439392,15/06/2020,3200,36,Employed - part time,Car,0,79,8,7,5,1,0,1,2,36.14,6461,6461,-1,0
4439790,15/06/2020,10000,60,Employed - full time,Short term cash,0,187,23,6,5,0,0,0,1,98.33,2042,2042,-1,1
4445044,16/06/2020,1000,24,Employed - full time,Housing Repairs,0,235,2,15,8,4,0,9,7,36.47,1488,1488,-1,1
4446086,16/06/2020,10000,36,Employed - full time,Car,0,154,4,21,11,2,0,1,10,55.19,73780,3193,-1,0
4446491,16/06/2020,2500,24,Employed - full time,Consolidation,0,195,4,18,8,1,0,3,10,80.06,45829,45829,-1,0
4451129,16/06/2020,2000,24,Employed - full time,Consolidation,0,162,4,55,17,1,5,5,38,49.75,42678,10127,-1,7
4451166,16/06/2020,3500,18,Employed - part time,Debt consolidation,0,164,7,10,7,0,1,1,3,70.3,1984,1984,-1,7
4452056,16/06/2020,2000,60,Employed - full time,Central heating,0,286,12,25,12,2,0,0,13,64.2,252672,24728,-1,0
4452526,16/06/2020,2000,36,Employed - full time,Dental braces,0,239,4,9,5,0,1,1,4,98.78,9412,9412,-1,0
4453459,16/06/2020,5000,36,Employed - full time,Car,0,112,1,17,7,3,1,4,10,82.29,3613,3613,-1,7
4454249,16/06/2020,10000,36,Employed - full time,Consolidation,0,281,3,15,9,2,0,1,6,125.73,360743,14283,-1,0
4454411,16/06/2020,3000,24,Employed - full time,One off payment,0,121,1,16,10,2,3,6,6,38.75,11449,11449,-1,7
4455722,16/06/2020,6500,48,Employed - full time,Car loan,1,111,5,5,4,1,0,2,1,35.0,4179,4179,-1,0
4455745,16/06/2020,4000,24,Employed - full time,consolidation,0,26,5,5,5,0,0,2,0,15.4,2088,2088,-1,0
4459379,16/06/2020,10000,60,Employed - full time,Other,0,179,3,33,23,5,15,6,10,53.88,28474,9134,-1,7
4459663,16/06/2020,20000,60,Employed - full time,car,0,145,8,13,12,0,0,1,1,53.31,304731,14227,-1,0
4461139,16/06/2020,5000,48,Employed - full time,Deposit for house,0,110,8,9,8,0,6,1,1,70.78,3482,3482,-1,7
4462120,16/06/2020,20000,60,Employed - full time,Consolidation,0,224,0,20,11,1,0,2,9,90.15,204932,35550,-1,0
4462856,16/06/2020,12500,60,Employed - full time,Credit card clear,0,261,4,9,6,1,0,3,3,64.44,3291,3291,-1,0
4462960,16/06/2020,20000,60,Employed - full time,Debt consolidation,0,110,5,28,14,3,0,1,14,52.89,106998,16434,-1,0
4463541,16/06/2020,1500,12,Employed - full time,Breast reduction,0,78,3,12,11,1,0,3,1,21.25,217706,8915,-1,1
4464331,16/06/2020,10000,60,Employed - full time,Car,0,227,2,21,12,2,0,4,9,61.76,226912,27719,-1,0
4464876,16/06/2020,10000,60,Employed - full time,Credit cards,0,133,3,17,13,0,0,4,4,55.29,22518,22518,-1,0
4466478,16/06/2020,6500,48,Employed - part time,Car repair,0,21,12,5,4,1,0,0,1,14.2,2731,2731,-1,0
4467713,16/06/2020,7500,60,Employed - full time,Car,0,159,6,45,8,3,0,3,37,67.11,21528,21528,-1,0
4467732,16/06/2020,5000,48,Employed - full time,Pay of payday,0,11,7,2,2,0,0,2,0,9.0,0,0,-1,0
4468423,16/06/2020,3000,12,Employed - full time,Garden,0,221,4,29,19,2,4,6,10,49.66,60048,60048,-1,7
4469130,16/06/2020,1000,12,Employed - full time,Debt consolidation,0,148,3,5,4,0,0,3,1,46.8,3082,3082,-1,0
4469311,16/06/2020,15000,36,Employed - full time,Car repairs,0,419,23,7,5,1,0,0,2,141.43,81,81,-1,0
4469894,16/06/2020,3000,24,Employed - full time,House deposit,0,151,8,11,5,0,0,1,6,68.36,6801,6801,-1,0
4471398,16/06/2020,9500,60,Employed - full time,car,0,220,2,11,6,2,1,1,5,77.91,2790,2790,-1,7
4475909,17/06/2020,5000,48,Employed - full time,Deposit,0,152,6,11,7,0,1,3,4,45.0,18074,18074,-1,0
4478402,17/06/2020,5000,60,Employed - full time,4,0,111,0,34,16,1,1,4,18,45.18,19062,19062,-1,0
4478757,17/06/2020,1000,12,Employed - full time,House inprovement,0,31,4,9,7,0,0,3,2,19.33,1012,1012,-1,0
4480235,17/06/2020,2800,24,Employed - full time,Pay off some debts,0,72,8,8,7,1,0,2,1,30.38,1096,1096,-1,0
4481445,17/06/2020,2000,36,Employed - full time,Pay of other loan,0,157,7,23,5,3,9,1,18,57.65,748,748,-1,7
4481755,17/06/2020,6500,48,Employed - full time,For a Car.,0,200,6,18,12,1,7,1,6,51.0,2523,2523,-1,7
4482606,17/06/2020,4000,24,Employed - part time,Consolidation,0,472,2,32,11,1,2,2,21,80.62,15026,15026,-1,0
4483281,17/06/2020,2000,18,Employed - full time,Deposit on house,0,208,18,15,9,1,4,0,6,90.8,61715,18029,-1,7
4483367,17/06/2020,5000,48,Employed - full time,White goods,0,5,3,3,3,0,0,3,0,4.33,198,198,-1,2
4484064,17/06/2020,4000,24,Employed - full time,Debt Consolidation,0,149,5,31,16,4,0,4,15,35.19,67048,24714,-1,0
4484332,17/06/2020,8000,60,Employed - full time,Debt consolidation,0,227,8,18,14,0,0,2,4,62.94,153588,22714,-1,0
4484753,17/06/2020,1000,24,Employed - full time,Other,0,126,16,18,12,1,4,0,6,51.44,13032,13032,-1,7
4485284,17/06/2020,1000,12,Employed - full time,Home Improvments,0,166,0,70,11,11,1,8,59,28.39,4583,4583,-1,0
4486796,17/06/2020,1000,24,Employed - full time,Consolidation,0,260,15,27,12,1,7,0,15,86.96,322711,12028,-1,7
4488437,17/06/2020,10000,48,Employed - full time,Car,0,128,19,4,3,0,0,0,1,56.25,1415,1415,-1,0
4488538,17/06/2020,10000,60,Employed - full time,consolidation,0,225,11,15,6,0,0,1,9,73.8,23379,23379,-1,0
4488660,17/06/2020,8000,48,Employed - full time,Used car,0,116,5,4,3,1,0,2,1,38.25,0,0,-1,0
4488962,17/06/2020,2000,30,Employed - full time,debt consolidation,0,177,2,12,11,1,1,2,1,62.25,8127,8127,-1,7
4491722,17/06/2020,5000,48,Employed - full time,Paying other debts,1,172,20,13,5,2,0,0,8,67.08,5659,5659,-1,0
4492706,17/06/2020,2000,24,Employed - part time,Landscaping improvements,0,261,8,49,22,5,0,3,27,69.59,188416,10593,-1,0
4492822,17/06/2020,10000,60,Employed - full time,debts,0,127,5,19,9,3,0,2,10,47.84,9189,9189,-1,0
4493295,17/06/2020,2500,24,Employed - full time,cosolidation,0,147,3,34,23,1,15,10,11,54.88,24007,24007,-1,7
4493597,17/06/2020,15000,60,Employed - full time,Debt consolidation,0,102,5,21,14,1,0,4,7,33.95,22179,22179,-1,2
4493795,17/06/2020,1000,12,Employed - full time,Home improvement,1,155,1,28,15,1,0,5,13,52.39,89647,12769,-1,0
4494833,17/06/2020,1000,60,Employed - part time,Home Improvments,0,146,4,10,8,0,4,2,2,57.7,2889,2889,-1,7
4494916,17/06/2020,10000,60,Employed - full time,Consoldation,0,173,6,18,12,1,0,1,6,75.61,73196,22241,-1,0
4496292,17/06/2020,12000,48,Employed - full time,Car,0,369,5,12,8,0,0,1,4,116.58,7755,3752,-1,0
4496892,17/06/2020,6500,48,Employed - full time,Car,0,115,6,23,9,1,0,4,14,57.22,160210,21197,-1,0
4497369,17/06/2020,5500,48,Employed - full time,Car,0,176,9,6,6,0,1,1,0,93.17,80276,9571,-1,7
4498030,17/06/2020,5000,48,Employed - full time,Bathroom refurbishment,0,83,3,11,8,1,0,2,3,25.55,1647,1647,-1,0
4498492,17/06/2020,5650,48,Employed - full time,Car,0,106,4,13,9,1,3,2,4,34.77,2871,2871,-1,7
4501933,17/06/2020,6500,48,Employed - full time,car,0,343,28,7,5,0,1,0,2,98.71,82233,13792,-1,7
4502495,17/06/2020,5000,36,Employed - full time,Debt consolidation,0,181,2,97,10,18,0,15,87,32.37,10603,10603,-1,0
4505366,17/06/2020,4000,36,Employed - full time,debt consolidation,0,259,4,74,21,10,0,12,53,47.54,9321,9321,-1,5
4509038,17/06/2020,2000,24,Employed - full time,Refinancing,0,158,11,17,14,0,0,3,3,41.76,187710,48344,-1,0
4509874,17/06/2020,10000,36,Employed - full time,Car repairs,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4510391,18/06/2020,13000,36,Employed - full time,Car,0,308,39,19,14,1,0,0,5,108.74,253828,6199,-1,0
4512800,18/06/2020,16000,60,Employed - full time,Consolidation,0,212,6,25,13,2,0,5,12,70.28,178606,20139,-1,0
4513098,18/06/2020,5000,60,Employed - full time,debt consolidation,0,190,5,15,7,3,2,3,8,46.13,2548,2548,-1,7
4513280,18/06/2020,6500,48,Employed - full time,Car purchase,0,90,7,16,11,0,6,2,5,45.56,3836,3836,-1,7
4514359,18/06/2020,9000,48,Employed - full time,Car,0,96,4,5,5,0,0,2,0,49.0,896,896,-1,0
4515427,18/06/2020,15000,60,Employed - full time,car,0,266,30,11,6,0,1,0,5,127.09,143518,32552,-1,0
4515486,18/06/2020,10000,36,Employed - full time,Send consolodation,0,273,4,21,15,3,0,3,6,100.48,80848,29949,-1,0
4518375,18/06/2020,10000,48,Employed - full time,vehicle,0,189,6,8,5,1,0,3,3,51.5,223,223,-1,0
4520750,18/06/2020,5000,60,Employed - full time,Car bills,0,138,6,11,10,0,6,1,1,71.7,5052,5052,-1,7
4520886,18/06/2020,1000,12,Employed - full time,car,0,103,6,13,7,2,0,3,6,35.46,8745,8745,-1,0
4522346,18/06/2020,2000,24,Employed - full time,Consolidation,0,27,3,10,6,3,0,4,4,16.2,2970,2970,-1,0
4522546,18/06/2020,6000,30,Employed - full time,Consolation,0,148,4,19,16,1,0,5,3,54.74,61399,14679,-1,0
4524031,18/06/2020,15000,60,Employed - full time,Dept consolidation,0,259,11,22,13,1,0,2,9,70.45,90444,29039,-1,0
4525608,18/06/2020,9000,36,Employed - part time,New car,0,144,1,21,13,2,0,7,8,47.24,66350,11787,-1,0
4527917,18/06/2020,12000,24,Employed - full time,debt consolidation,0,142,5,13,11,0,0,2,2,51.0,27691,27691,-1,0
4529697,18/06/2020,12000,60,Employed - full time,Consolidating debts,0,154,3,24,10,4,0,5,14,78.88,13121,7770,-1,0
4530279,18/06/2020,15000,48,Employed - full time,Debt,0,276,7,9,7,0,0,1,2,56.89,2054,2054,-1,0
4530704,18/06/2020,2000,12,Employed - full time,Learning to drive,0,143,6,27,8,1,6,1,19,65.41,68683,68683,-1,0
4530874,18/06/2020,4000,30,Employed - full time,Consolidate debt,0,261,12,19,14,1,0,0,5,85.42,80168,21607,-1,0
4531940,18/06/2020,7000,24,Employed - full time,Consolidation,0,182,2,18,14,0,0,2,4,68.61,347329,17352,-1,0
4534774,18/06/2020,5000,60,Employed - full time,consolidation,0,334,3,23,13,0,2,5,10,71.35,12390,12390,-1,0
4537053,18/06/2020,6500,48,Employed - full time,buying a car,0,125,4,24,12,2,2,3,12,49.5,12457,12457,-1,7
4537133,18/06/2020,15000,48,Employed - full time,Car,0,164,7,36,16,1,0,1,20,68.64,115539,22208,-1,0
4539176,18/06/2020,20000,60,Employed - full time,CONSOLIDATION,0,143,4,34,15,5,4,4,19,53.79,19013,19013,-1,7
4539777,18/06/2020,3000,60,Employed - full time,debts,0,99,19,6,4,1,2,0,2,38.0,1580,1580,-1,7
4542518,18/06/2020,1000,24,Employed - part time,Home improvement,0,99,7,7,5,0,3,1,2,44.86,1004,1004,-1,7
4542550,18/06/2020,9000,60,Employed - full time,Debt consolidation,0,143,5,14,8,1,1,2,6,45.57,22277,22277,-1,7
4545204,19/06/2020,5000,60,Employed - full time,Other,1,146,3,47,13,6,0,8,34,43.28,238400,23497,-1,0
4547546,19/06/2020,7500,36,Employed - full time,Debt,0,194,4,14,10,0,0,3,4,49.14,13501,13501,-1,0
4547990,19/06/2020,2000,24,Employed - full time,Purchase,1,153,4,13,9,2,0,1,4,64.85,108956,28540,-1,0
4548124,19/06/2020,4000,24,Employed - full time,home improvement,0,142,14,6,6,0,2,0,0,58.17,1467,1467,-1,7
4550414,19/06/2020,5000,60,Employed - part time,Debt consolidation,0,330,7,19,9,1,0,1,10,86.32,46326,20740,-1,0
4551115,19/06/2020,15000,60,Employed - full time,Boiler replacement,0,223,5,31,22,2,0,6,9,65.29,246323,55241,-1,0
4552361,19/06/2020,10000,36,Employed - full time,Home,1,174,7,10,8,1,0,2,2,54.9,232311,25240,-1,0
4552804,19/06/2020,5000,24,Employed - full time,car,0,100,1,5,4,0,0,1,1,29.4,486,486,-1,0
4557831,19/06/2020,7500,60,Employed - full time,debt consolidation,0,310,23,12,8,0,2,0,4,99.42,34456,34456,-1,7
4559044,19/06/2020,4000,36,Employed - full time,Home improvement,0,179,1,24,15,4,1,4,9,91.62,34185,34185,-1,7
4559101,19/06/2020,19000,60,Employed - full time,Debt Consolidation,0,124,0,24,15,2,0,2,9,36.38,36511,17083,-1,0
4559474,19/06/2020,10000,60,Employed - full time,Home improvements,0,216,6,31,19,3,0,3,12,52.58,127103,11658,-1,0
4563999,20/06/2020,13000,60,Employed - full time,Consolidation,0,147,18,20,6,2,1,0,14,45.4,110663,14135,-1,7
4565041,20/06/2020,10000,24,Employed - full time,Consilidation,0,44,11,7,7,0,0,1,0,26.57,2223,2223,-1,0
4565906,20/06/2020,10000,60,Employed - full time,medical bill,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4568611,20/06/2020,3000,36,Employed - full time,Car,0,32,3,3,3,0,0,1,0,18.33,0,0,-1,0
4570200,20/06/2020,8500,12,Employed - full time,private rent,0,100,1,7,6,1,0,4,1,28.57,617,617,-1,0
4571753,20/06/2020,7750,48,Employed - full time,Car insurance,0,230,6,17,9,2,0,1,8,73.0,270786,0,-1,0
4572384,20/06/2020,11000,60,Employed - full time,na slub corki,0,133,4,10,7,2,0,5,3,35.4,297154,14397,-1,0
4574146,20/06/2020,6500,48,Employed - full time,Car,1,176,44,7,4,0,0,0,3,98.86,167,167,-1,0
4575250,20/06/2020,6500,48,Employed - full time,new car,0,999,19,31,16,4,17,0,15,101.32,11729,11729,-1,7
4580396,20/06/2020,10000,24,Employed - full time,Home improvements,0,150,51,6,5,0,0,0,1,105.17,18299,18299,-1,0
4582067,20/06/2020,5000,36,Employed - full time,"Car,tax ,insurance and others",0,297,47,14,11,1,4,0,3,149.29,147939,32854,-1,7
4586172,21/06/2020,9000,60,Employed - full time,Car,0,439,1,27,14,0,0,2,13,94.15,39610,39610,-1,0
4587329,21/06/2020,10000,60,Employed - full time,Laptop,1,242,7,20,16,1,0,2,4,96.05,24694,5465,-1,0
4589336,21/06/2020,15000,36,Employed - full time,car,0,215,10,18,8,1,0,1,10,85.83,192982,1081,-1,0
4591050,21/06/2020,8000,48,Employed - full time,Car,0,266,1,5,3,0,0,1,2,104.4,151738,230,-1,0
4597351,21/06/2020,5000,36,Employed - full time,Car repair,1,106,13,8,3,1,1,0,5,51.75,33,33,-1,0
4597577,21/06/2020,8000,48,Employed - full time,Pay off credit card,1,124,9,9,5,2,0,1,4,43.89,8148,8148,-1,0
4598620,21/06/2020,6500,24,Employed - full time,car,0,228,4,14,7,2,0,3,7,59.43,28591,2210,-1,0
4600038,21/06/2020,6500,48,Employed - full time,car,0,81,4,7,3,1,1,1,4,35.43,712,712,-1,7
4600167,21/06/2020,2500,24,Employed - full time,Car,0,140,19,5,5,0,1,0,0,56.2,1054,1054,-1,7
4600808,21/06/2020,15000,60,Employed - full time,debt consolidation,0,99,8,18,12,2,0,1,6,48.0,15004,15004,-1,0
4601406,21/06/2020,20000,60,Employed - full time,Debt consolidation,0,30,30,1,1,0,0,0,0,30.0,1527,1527,-1,0
4601540,21/06/2020,5500,60,Employed - full time,Car,0,99,14,10,8,0,0,0,2,49.8,1007,1007,-1,0
4602482,21/06/2020,10000,36,Employed - full time,central heating,0,99,2,17,8,1,0,2,9,36.59,5455,5455,-1,1
4603074,21/06/2020,10000,60,Employed - full time,consilodation,0,200,6,13,8,0,1,3,5,54.08,3970,3970,-1,0
4604011,21/06/2020,6500,48,Employed - full time,Car,0,84,10,8,5,0,2,1,3,54.25,996,996,-1,7
4604466,21/06/2020,13000,48,Employed - full time,dental work,0,-1,-1,0,-1,-1,-1,-1,-1,-1.0,-1,-1,-1,-1
4605315,21/06/2020,5000,60,Employed - full time,Car purchase,0,223,0,12,9,2,0,2,3,62.08,5836,5836,-1,0
4605396,21/06/2020,1000,12,Employed - full time,Home improvements,0,104,4,16,13,0,5,4,3,37.12,1362,1362,-1,7
4605847,21/06/2020,15000,60,Employed - full time,renovations,0,33,7,2,2,0,0,1,0,20.0,295,295,-1,0
